time: 2000000000
346 3 3999989 12
346 4 3987407 8956 421 442 579 86 68 75 69 38 42 44 63 65 55 58 62 46 9 61 62 60 56 62 65 54 56 47 57 66 54 55 49 58 59 32 16 17 34 30 45 68 38 54 44 62 33 22
346 5 3999880 99 6 5 4 0 6 1
346 6 3999256 80 525 100 26 9 2 0 3
346 7 3998793 319 309 560 20
346 8 3999808 120 18 10 13 9 13 7 3
346 9 3999624 306 14 10 13 8 14 11 1
346 10 3999850 36 8 6 12 14 10 11 13 4 2 4 5 2 4 5 1 5 2 2 4 1
346 11 3999335 332 74 39 43 43 45 43 22 15 10
346 12 3999931 70
346 13 3999993 8
346 14 3999642 128 29 27 9 3 1 2 2 143 15
346 15 3999982 7 12
346 16 3935028 2446 2308 3228 3378 2884 1812 1377 1384 1388 1389 1398 1388 1315 1292 1226 1223 913 307 1236 1235 1240 1250 1255 1253 1191 1183 1184 1190 1194 1202 1210 1205 1212 1218 1219 585 635 1234 1230 1243 1213 1164 1167 1182 1181 1185 1175 446
346 17 3999999 2
347 1 3999601 180 70 11 7 3 2 5 2 3 4 3 6 1 4 5 1 2 0 6 3 5 3 2 6 0 4 5 2 5 3 2 5 3 4 4 1 2 4 3 1 6 2 5 2 3
347 2 4000001
347 3 3954181 26114 1908 261 115 121 54 68 45 55 63 34 29 40 21 29 42 16 29 50 30 37 32 27 29 17 14 26 26 21 30 25 39 22 16 23 25 25 34 36 41 27 43 29 19 24 34 19 30 25 17 40 15 23 29 12 21 27 13 38 23 19 32 13 21 27 25 23 15 23 20 32 24 20 18 7 6 7 10 10 9 10 30 24 9 21 34 17 29 27 21 26 18 29 16 14 26 30 19 28 23 21 35 22 26 30 22 17 17 21 28 20 20 36 15 26 30 22 29 27 26 30 36 29 35 19 13 33 30 24 45 18 50 24 41 13 19 17 15 14 22 10 18 23 19 21 5 25 18 18 20 30 28 8 19 41 20 16 45 13 11 5 8 7 5 8 3 6 7 3 8 4 11 3 8 3 10 3 8 2 8 6 5 8 8 4 4 4 7 8 6 8 4 6 8 5 13 4 6 5 6 5 8 2 7 6 4 6 5 6 6 8 3 7 5 7 4 7 7 4 10 3 9 1 6 9 3 8 3 8 6 6 7 9 8 6 5 6 4 9 1 10 4 7 6 5 6 9 3 7 5 7 6 6 6 8 3 6 6 4 6 6 7 4 3 11 4 8 5 5 3 10 3 12 4 5 6 6 7 6 9 4 5 9 4 8 5 11 7 13 10 9 7 5 6 4 7 11 6 8 8 10 4 7 7 11 7 7 11 5 14 5 10 4 10 7 9 7 7 8 8 5 7 4 4 10 2 10 3 9 4 8 6 7 6 12 7 11 5 5 4 10 8 4 8 8 5 10 4 8 7 7 6 9 4 5 9 7 7 8 4 9 6 6 6 8 6 9 4 9 9 8 6 20 130 215 156 167 56 12 11 9 9 9 9 7 10 35 19 44 41 77 41 15 6 8 48 73 106 52 36 42 39 17 11 12 11 10 15 15 16 13 14 16 12 13 13 14 12 12 14 12 11 11 12 9 14 9 10 19 8 11 22 7 16 14 13 18 12 21 13 13 18 18 8 16 18 12 21 12 12 14 12 12 15 15 9 13 14 15 10 11 13 14 11 11 14 22 8 24 87 75 74 112 102 121 202 131 93 94 129 76 23 6 15 68 142 132 19 4 12 13 70 169 169 162 19 7 6 12 9 7 20 10 25 13 2 11 17 85 141 55 25 13 6 8 3 5 9 7 6 9 4 6 5 7 7 4 8 6 5 9 6 5 9 6 5 5 6 6 7 8 6 2 6 9 6 7 4 9 6 5 3 10 4 7 6 8 4 6 5 6 7 8 4 6 7 4 10 3 9 4 6 7 2 8 8 2 4 9 3 6 9 2 10 8 5 5 5 9 3 4 8 3 5 9 8 1 8 7 2 10 4 7 6 8 5 6 8 4 4 5 4 11 4 4 9 3 4 9 3 8 8 3 8 5 6 8 4 7 5 1 8 7 6 7 3 8 7 3 8 7 6 6 7 7 6 3 11 5 3 4 8 6 4 6 3 9 5 5 8 4 8 3 6 7 3 5 9 1 4 8 6 3 8 4 7 8 5 7 5 2 7 2 7 7 2 6 4 7 5 6 7 5 6 3 5 8 5 3 8 1 7 6 3 7 3 8 4 7 5 3 9 2 7 4 7 7 4 3 6 4 5 9 5 3 6 6 5 8 8 3 5 4 3 6 6 3 3 5 3 6 3 4 5 2 4 4 5 4 4 5 3 3 6 6 4 6 0 3 3 7 6 1 4 3 6 4 5 4 4 4 8 4 4 4 3 3 3 6 6 5 3 3 5 5 6 4 5 5 4 3 8 4 3 3 5 3 2 5 5 2 6 5 4 0 6 6 1 6 6 3 4 5 2 5 6 3 3 2 6 4 3 5 6 3 5 4 3 7 7 2 3 5 6 3 6 3 3 6 4 6 4 5 3 6 2 3 5 7 3 3 6 5 2 5 5 1 7 6 2 3 8 5 3 3 4 6 4 4 3 5 7 2 4 6 2 4 5 4 6 3 5 4 1 4 8 4 3 7 3 2 4 6 5 3 5 5 1 8 5 3 2 7 5 4 4 2 6 6 4 4 5 1 6 4 3 3 6 7 2 1 5 9 4 3 6 3 3 5 4 5 5 6 0 5 6 6 8 3 4 4 7 3 1 3 4 5 4 4 5 4 3 5 5 3 7 5 1 4 6 5 4 4 4 3 5 3 7 4 5 5 2 5 5 5 2 3 6 5 1 6 5 3 7 5 1 7 5 5 3 3 5 3 5 6 3 3 4 5 4 5 6 5 3 4 4 6 5 4 3 1 5 4 5 5 5 4 2 7 6 3 3 3 7 3 3 4 4 6 4 3 4 4 8 5 3 2 7 5 3 3 5 4 3 3 5 3 6 5 4 4 6 5 5 4 4 4 5 5 2 4 7 3 12 33 62 68 49 53 45 41 38 36 19 11 10 11 15 4 8 5 5 2 3 6 5 5 5 6 4 4 2 5 4 6 4 4 8 2 7 2 3 4 5 4 4 8 1 3 6 6 4 4 6 5 6 4 8 5 4 6 5 3 6 3 5 4 5 4 5 8 6 5 6 3 4 5 3 9 6 1 4 7 4 2 7 5 5 2 8 4 5 6 3 4 6 7 2 6 8 2 6 6 4 5 5 2 6 6 4 7 4 3 6 5 3 6 4 6 4 5 6 3 4 7 4 4 7 2 6 4 6 4 2 3 5 5 6 4 3 10 2 6 7 4 2 5 7 3 6 5 7 4 4 5 3 6 6 2 6 5 9 9 6 10 6 8 13 4 9 6 14 4 11 11 9 11 13 7 12 8 12 7 7 8 9 8 9 5 14 9 14 6 7 4 3 5 5 7 4 3 2 9 4 4 5 2 5 4 5 4 5 3 4 4 5 7 4 4 4 4 7 4 2 4 3 5 3 7 4 5 4 5 5 3 5 6 6 3 3 5 6 2 3 2 5 6 8 6 3 5 4 4 6 5 6 3 3 5 5 4 6 5 3 6 5 2 5 4 3 5 6 5 4 2 7 5 1 5 6 7 2 5 3 4 8 3 3 5 6 4 4 6 2 6 4 5 5 3 4 5 4 3 6 3 4 3 4 6 4 3 4 7 6 5 3 4 7 2 6 4 5 2 6 3 6 5 5 4 6 5 3 3 5 6 4 4 4 3 3 7 3 4 4 8 4 4 4 5 7 2 2 8 4 6 4 1 2 7 7 3 4 5 5 5 5 3 7 4 4 2 7 2 6 2 3 6 7 7 1 3 8 4 3 4 6 4 5 3 4 4 6 6 0 5 5 6 7 1 5 4 6 4 5 5 3 6 1 7 7 2 5 0 6 6 4 7 0 8 6 1 5 9 1 4 5 4 7 6 5 2 3 4 6 5 5 3 5 3 4 6 5 6 4 2 5 6 3 7 3 1 5 4 6 2 6 6 3 6 6 6 3 8 3 4 4 7 4 4 3 2 7 5 4 6 3 7 5 3 3 4 7 2 5 4 4 6 3 3 3 6 6 4 4 5 5 3 6 2 2 8 4 6 5 1 10 3 3 3 8 3 4 4 4 6 4 4 3 5 6 6 5 2 5 10 5 67 55 31 11 6 6 2 71 34 2 3 5 8 3 5 5 5 4 3 5 3 5 5 3 13 25 38 48 21 23 72 33 20 362 181
347 4 3999973 18 10
347 5 4000000 1
347 6 3995913 2684 72 24 33 37 16 133 407 170 39 25 20 34 29 19 44 25 0 29 38 20 43 27 29 36 24 25 6
347 7 3998953 983 16 12 10 5 10 12
347 8 3999991 10
347 9 3999705 178 12 11 12 11 15 10 9 4 5 6 22 1
347 10 3980240 14253 83 77 57 64 51 67 109 74 80 103 39 63 85 120 106 85 14 75 20 3 2 2 4 2 1 2 3 2 3 3 1 3 2 2 2 0 3 2 2 3 3 1 2 3 2 2 3 3 2 2 1 2 3 3 0 2 3 2 1 2 3 3 2 3 2 2 2 1 4 2 2 3 2 0 3 1 3 1 3 3 2 3 2 6 2 2 2 3 2 2 1 3 0 2 2 2 2 2 2 2 2 3 2 1 2 3 4 0 5 4 4 1 3 2 5 4 3 3 4 3 4 1 5 4 5 1 3 4 5 1 3 3 4 4 3 2 4 5 4 1 3 4 2 2 3 2 1 2 1 3 3 2 2 3 2 1 2 3 2 2 3 2 2 1 4 2 1 1 4 3 1 3 1 3 1 2 4 1 4 2 5 2 2 2 4 1 0 2 2 3 2 2 1 3 1 2 2 3 2 1 2 3 3 2 2 0 1 4 2 2 4 3 0 1 3 3 1 4 3 0 3 2 3 1 1 2 4 2 2 3 2 1 1 4 2 2 3 3 1 1 3 28 59 1 3 4 1 2 3 3 3 3 3 3 2 2 3 3 3 2 3 0 4 2 1 2 3 73 26 3 4 0 30 68 59 8 4 3 3 1 0 3 3 2 3 4 3 1 2 3 4 1 3 6 1 2 1 4 2 0 4 2 2 4 2 3 0 4 4 3 1 4 3 2 1 2 5 3 0 2 3 2 2 3 3 2 3 3 3 2 2 3 3 2 3 4 2 0 3 3 5 1 4 3 2 3 3 2 2 2 4 2 4 3 1 3 0 2 3 3 2 3 5 0 2 3 4 2 2 4 3 2 1 3 4 0 2 3 2 3 3 2 3 2 4 4 0 3 3 3 2 2 4 0 2 4 1 3 3 2 3 3 3 2 4 1 2 3 4 2 2 4 0 3 1 1 5 2 3 2 4 2 3 1 3 3 3 5 0 3 2 0 4 2 2 4 3 2 2 4 2 2 2 4 3 3 2 2 2 3 0 4 2 1 5 3 1 2 4 4 0 4 3 2 2 2 4 3 2 0 4 2 2 2 4 1 3 5 2 1 3 2 4 2 3 5 2 2 0 2 3 2 3 3 2 2 5 0 3 1 5 4 0 6 1 2 4 0 2 2 2 3 3 2 2 2 4 1 3 5 2 1 3 2 2 2 3 3 2 2 3 4 1 3 3 2 4 2 3 1 4 1 4 4 2 0 4 3 3 2 3 3 3 3 2 2 1 4 3 2 2 5 2 0 3 1 4 2 2 4 2 3 1 3 2 2 4 3 2 2 3 3 0 3 2 4 3 1 4 2 3 0 4 3 2 4 3 1 2 4 3 0 3 2 5 1 1 3 2 2 1 1 3 2 4 5 5 8 4 2 2 4 3 1 2 3 3 2 1 3 2 3 3 2 2 3 4 3 1 3 3 3 1 2 4 3 3 0 3 1 3 3 3 2 2 5 2 2 1 4 3 2 3 3 5 0 1 1 3 3 3 2 3 2 3 3 1 2 4 4 1 3 1 4 2 1 2 3 2 3 4 0 3 3 4 1 3 4 3 0 2 5 2 4 0 1 3 4 2 1 3 3 3 3 3 1 4 2 3 2 4 3 2 0 3 1 4 2 2 3 3 4 1 3 3 2 3 2 2 5 3 0 0 2 4 3 3 3 3 2 2 2 4 3 3 2 3 2 3 3 0 1 4 3 3 1 3 2 4 0 3 4 3 2 3 1 3 4 2 2 1 5 2 1 1 5 3 2 0 5 3 2 1 4 3 2 3 3 1 2 2 5 0 3 5 1 3 1 3 3 1 3 3 4 2 3 3 2 0 4 3 1 2 4 3 1 2 1 2 4 2 3 5 2 1 2 3 2 2 4 2 2 4 1 3 2 2 3 3 1 4 3 3 0 4 3 2 3 2 2 3 3 2 3 2 2 3 3 1 5 6 5 5 3 3 1 2 2 4 2 3 1 3 1 3 2 1 4 4 2 1 3 3 1 2 2 3 3 2 2 2 3 2 2 1 4 2 3 2 3 2 3 1 3 1 3 3 2 2 3 2 2 1 4 2 2 3 3 1 2 3 3 3 0 5 1 4 1 3 1 5 0 4 3 3 1 3 4 2 3 2 1 3 2 3 3 2 4 1 3 1 2 4 3 3 3 3 2 1 1 2 3 3 4 1 4 3 2 1 4 3 3 3 2 3 1 4 0 1 4 3 4 1 3 1 4 2 2 3 3 4 2 1 3 4 2 0 3 3 2 4 0 4 2 2 4 2 3 3 3 1 3 4 2 3 0 3 3 1 3 3 2 4 3 1 3 3 3 2 2 4 2 4 1 0 2 4 3 1 3 4 3 1 2 3 4 2 3 2 3 3 1 2 0 3 4 2 2 3 3 2 1 4 2 3 3 1 4 2 3 0 3 0 3 2 2 2 4 3 2 1 4 2 2 2 1 4 3 2 2 0 2 2 3 2 3 3 3 1 3 2 2 3 1 2 4 3 1 3 0 3 2 2 2 4 2 2 1 4 3 2 1 2 3 3 3 1 3 0 3 2 2 1 5 3 1 5 2 2 2 2 4 2 3 3 1 4 0 3 2 1 4 3 4 0 5 1 4 1 3 4 1 5 2 2 2 0 2 3 2 3 2 4 2 2 1 4 2 2 3 4 2 2 2 2 0 3 2 2 3 4 1 3 2 2 4 1 3 3 2 2 3 3 2 0 2 0 5 3 3 0 5 2 2 2 2 2 4 2 1 4 4 0 2 1 3 4 2 2 2 4 1 2 1 3 5 1 4 3 3 3 1 2 4 1 2 3 3 2 2 2 1 2 3 2 2 3 3 2 2 1 3 4 2 3 0 4 2 4 1 0 2 3 4 1 2 3 5 1 5 1 5 12 13 3 4 3 4 4 0 7 3 4 5 6 2 5 3 2 3 4 5 4 2 4 6 4 0 4 3 3 5 3 3 5 4 2 2 5 5 6 0 4 4 5 4 0 3 5 6 1 5 4 4 2 3 4 4 4 3 3 6 6 3 2 1 3 4 3 4 3 6 3 2 4 4 3 4 4 5 1 5 4 6 1 2 6 2 4 5 3 5 5 7 6 3 4 5 0 2 4 7 1 1 9 6 5 6 6 6 6 8 10 11 16 14 3 3 6 2 3 3 2 1 6 4 3 3 3 3 2 3 3 4 2 3 5 3 5 3 5 2 9 10 3 10 6 11 10 17 0 20 2
347 11 4000001
347 12 3999995 6
347 13 3999999 2
348 1 4000001
348 2 4000001
348 3 4000001
348 4 4000001
348 5 4000001
348 6 4000001
349 1 4000001
349 2 4000001
349 3 4000001
349 4 4000001
349 5 4000001
355 1 3999947 53 1
355 2 4000001
355 3 3992437 5722 15 17 17 17 16 17 15 18 19 14 18 18 25 17 19 20 0 17 19 15 17 21 20 19 20 20 20 15 19 23 18 17 20 22 18 0 21 18 17 18 16 25 18 17 21 19 20 21 18 17 20 17 17 23 0 19 18 19 19 18 24 17 14 27 18 17 17 19 17 15 24 15 19 7 16 16 15 34 28 16 15 20 18 13 17 18 25 15 15 13 15 15 0 16 20 18 21 20 16 12 18 22 28 15 4
355 4 4000001
355 5 4000000 1
355 6 4000001
355 7 3999825 106 11 12 10 11 11 8 7
355 8 3999190 204 90 108 103 96 93 77 40
355 9 3999610 247 9 12 14 23 85 1
355 10 4000001
355 11 4000001
355 12 4000001
355 13 4000001
355 14 4000001
355 15 4000001
355 16 4000001
355 17 4000001
356 1 4000001
356 2 3999783 217 1
356 3 4000001
356 4 4000001
356 5 4000001
356 6 4000001
356 7 4000001
356 8 4000001
356 9 4000001
356 10 4000001
356 11 4000001
356 12 4000001
356 13 4000001
356 14 4000001
356 15 4000001
356 16 4000001
356 17 4000001
357 1 3992992 3050 114 96 93 63 13 13 14 31 357 143 183 118 134 106 72 44 59 92 85 83 76 75 78 84 78 75 87 77 48 68 84 82 79 29 71 135 105 71 62 64 71 74 70 78 116 100 7 2
357 2 4000001
357 3 4000001
357 4 4000001
357 5 4000001
357 6 4000001
357 7 4000001
357 8 3999976 25
357 9 4000001
357 10 4000001
357 11 4000001
357 12 4000001
357 13 4000001
358 1 4000001
358 2 4000001
358 3 4000001
358 4 4000001
358 5 4000001
358 6 4000001
359 1 4000001
359 2 4000001
359 3 4000001
359 4 4000001
359 5 4000001
365 1 4000001
365 2 4000001
365 3 4000001
365 4 4000001
365 5 4000001
365 6 4000001
365 7 4000001
365 8 4000001
365 9 4000001
365 10 4000001
365 11 4000001
365 12 4000001
365 13 4000001
365 14 4000001
365 15 4000001
365 16 4000001
365 17 4000001
366 1 4000001
366 2 4000001
366 3 4000001
366 4 4000001
366 5 4000001
366 6 4000001
366 7 4000001
366 8 4000001
366 9 4000001
366 10 4000001
366 11 4000001
366 12 4000001
366 13 4000001
366 14 4000001
366 15 4000001
366 16 4000001
366 17 4000001
367 1 4000001
367 2 4000001
367 3 4000001
367 4 4000001
367 5 4000001
367 6 4000001
367 7 4000001
367 8 4000001
367 9 4000001
367 10 4000001
367 11 4000001
367 12 4000001
367 13 4000001
368 1 4000001
368 2 4000001
368 3 4000001
368 4 4000001
368 5 4000001
368 6 4000001
369 1 4000001
369 2 4000001
369 3 4000001
369 4 4000001
369 5 4000001
time: 2500000000
250 1 4997253 1118 22 15 20 18 13 13 14 14 12 13 12 11 14 12 12 12 0 10 13 17 13 12 10 10 14 13 11 11 11 13 12 15 9 12 11 0 12 12 14 8 11 12 13 13 12 9 13 12 10 14 9 14 13 11 0 12 11 12 12 11 14 11 12 13 12 12 12 9 4 12 16 10 11 9 10 10 12 10 12 11 13 12 14 11 10 15 10 16 9 12 11 14 0 11 13 10 12 12 13 10 10 13 11 13 12 13 8 12 12 10 6 9 11 11 11 12 12 15 7 13 12 11 15 9 14 10 16 2 11 11 13 13 11 16 10 14 13 11 14 12 7
250 2 4999706 117 39 25 30 25 25 27 7
250 3 4999987 14
250 4 4993847 1627 62 35 26 22 17 13 4 7 4 2 2 0 3 1 2 1 1 2 2 1 1 2 2 2 2 0 2 2 2 2 2 0 2 2 1 1 2 2 1 2 2 2 2 2 2 0 2 2 2 2 1 1 2 1 1 2 2 2 0 2 2 2 2 2 1 1 2 2 2 2 2 0 1 1 2 2 2 2 1 1 2 2 2 2 1 2 1 2 2 3 0 1 1 1 2 2 3 1 1 1 2 5 4 3 1 2 4 1 3 4 2 0 1 3 3 3 2 3 0 4 3 2 4 3 0 4 2 2 3 0 4 1 2 3 2 3 3 3 1 3 3 2 3 3 0 2 5 0 2 2 4 1 2 4 2 2 3 3 1 3 3 1 5 1 3 4 2 2 0 4 2 1 3 5 0 3 3 2 2 3 2 2 3 3 1 3 1 3 2 4 2 1 4 4 0 3 3 1 2 4 2 2 2 2 1 1 2 2 3 3 0 2 4 2 1 2 2 3 1 4 3 2 2 2 0 4 1 3 3 1 3 3 2 3 3 2 1 4 3 1 6 0 1 1 2 5 1 2 5 0 3 4 1 3 3 1 2 4 2 2 4 1 1 1 3 4 1 4 2 2 3 4 1 3 3 1 4 2 2 1 0 4 2 1 5 2 3 4 2 2 3 3 2 3 2 2 3 2 2 0 3 2 3 1 5 2 2 3 2 2 3 3 2 2 2 3 3 3 0 3 1 5 2 1 4 2 3 4 1 2 4 2 1 3 4 0 3 2 1 2 5 2 1 3 3 2 2 5 1 2 3 3 1 3 3 1 0 2 2 3 3 1 4 2 3 3 3 1 2 3 1 2 3 1 2 1 2 1 2 3 2 2 2 1 2 3 2 1 4 1 2 1 4 3 1 2 2 2 3 3 2 2 3 2 2 3 4 1 1 5 2 2 2 2 2 2 2 4 2 2 4 1 3 2 3 2 3 1 1 3 3 2 2 3 3 0 3 4 2 2 4 1 2 4 3 0 2 4 2 3 0 3 2 3 1 0 2 3 3 1 1 3 2 2 3 3 3 1 1 2 3 3 3 1 2 2 5 1 1 3 2 3 3 4 1 2 4 1 1 3 4 1 1 3 3 1 3 2 4 1 5 1 4 4 0 3 3 0 1 2 3 3 2 1 2 4 2 2 4 1 2 3 4 2 2 2 1 1 3 4 2 3 2 0 3 5 2 1 3 3 1 4 3 0 3 1 2 2 6 2 1 3 2 2 5 3 0 3 3 1 3 3 2 2 1 2 3 2 3 3 3 1 2 4 2 3 0 4 1 3 4 1 4 1 2 1 4 2 3 2 3 1 3 3 2 2 2 2 3 4 2 2 1 3 2 1 4 3 2 2 2 2 2 2 2 3 1 3 4 0 3 3 1 3 1 3 4 1 3 3 0 2 2 2 1 3 1 2 2 2 3 2 2 2 2 2 4 2 2 2 2 1 3 4 1 2 0 3 4 2 2 3 1 2 3 4 1 2 2 3 1 2 2 2 3 1 1 4 2 3 2 2 1 4 3 2 2 2 2 1 1 3 4 1 1 2 3 1 4 3 1 2 2 3 3 1 2 3 0 2 5 2 2 1 2 2 2 1 5 3 1 2 2 4 1 0 4 3 1 5 3 1 2 2 1 3 3 2 2 1 3 2 2 3 1 3 1 1 3 5 1 2 1 3 0 3 4 3 1 3 1 2 2 2 3 2 0 3 2 4 2 2 1 2 1 3 4 2 1 3 2 1 4 3 2 0 3 4 1 2 2 2 2 2 3 4 1 3 1 2 1 4 3 2 1 0 4 2 3 2 4 0 2 2 4 2 3 2 1 1 2 3 3 1 1 3 1 2 4 3 2 0 1 4 3 2 2 2 1 2 3 4 2 0 0 2 4 3 2 2 3 1 3 3 3 1 1 2 3 4 2 2 0 1 2 3 3 2 3 2 1 2 2 4 2 1 3 2 1 4 4 1 1 1 2 3 3 3 2 1 2 2 4 1 4 1 2 1 2 5 1 1 1 2 3 1 4 3 2 0 3 4 3 2 1 1 3 2 2 1 2 1 2 0 3 3 2 1 1 2 2 4 2 1 2 1 2 2 2 0 2 1 1 4 2 1 2 2 1 2 2 3 2 2 0 4 1 4 0 2 3 2 2 4 1 2 2 3 2 2 4 2 2 1 3 1 4 0 3 2 2 1 4 2 3 1 1 1 2 5 2 0 4 2 2 3 3 1 2 1 3 3 0 3 1 4 0 2 3 5 1 1 3 2 2 3 3 1 3 2 2 1 0 5 2 2 1 3 3 2 3 1 3 1 4 3 1 2 1 4 2 1 2 1 3 1 3 3 3 0 4 2 1 2 4 3 1 1 3 1 2 3 5 2 2 2 1 4 2 0 4 0 3 2 4 1 3 2 1 2 3 3 3 2 2 1 2 4 1 2 1 2 4 3 1 4 1 1 2 3 4 1 2 2 2 2 4 1 2 0 3 3 3 2 2 2 2 1 3 3 2 1 4 1 2 1 3 4 0 2 2 3 3 2 2 2 0 3 3 3 1 3 2 1 1 3 4 2 2 1 3 2 1 3 4 0 2 3 4 2 2 1 3 1 1 4 3 0 2 2 3 2 4 2 1 0 2 3 3 2 1 1 1 1 3 3 1 1 2 3 1 3 4 1 1 2 3 4 1 3 2 1 2 1 2 3 2 2 2 2 1 5 3 1 1 3 3 2 4 2 1 0 2 4 3 2 1 2 3 1 4 3 1 2 2 3 3 2 2 1 0 2 1 5 3 1 1 2 3 2 3 4 0 2 3 3 2 2 2 2 0 2 2 4 2 2 2 3 4 3 2 1 3 1 2 3 2 2 2 0 1 4 4 1 3 2 2 2 3 2 2 2 2 2 3 3 2 2 0 0 5 3 2 1 2 2 2 1 5 2 1 1 4 2 3 1 5 0 1 1 3 4 2 2 2 1 1 4 3 2 2 1 3 2 2 2 2 2 0 4 2 3 1 3 3 1 4 2 4 0 2 2 4 1 1 3 2 0 2 3 3 2 3 2 2 1 5 2 1 2 3 1 2 3 3 2 1 2 1 3 3 2 2 2 1 3 4 2 1 3 2 0 2 5 2 1 2 1 4 2 1 2 4 0 2 5 3 0 4 1 1 2 2 3 3 1 2 2 2 3 2 2 3 0 5 3 2 0 2 2 2 2 3 3 1 3 3 1 8 5 9 9 3 6 5 5 7 4 8 5 6 6 5 5 5 1 5 6 6 8 6 6 5 8 6 4 9 5 7 6 7 8 2 7 1 4 8 3 6 5 8 5 4 11 5 4 3 6 6 7 8 7 6 6 1 5 7 8 6 6 3 2 8 5 7 4 5 7 6 15 15 18 10 1 14 6 6 3 5 4 7 5 4 8 9 4 3 7 5 8 7 6 1 5 6 7 6 8 5 8 4 5 2 4 5 6 8 3 5 7 9 4 7 6 8 4 5 4 8 5 2 7 10 18 30 17 8 9 6 8 5 10 2 5 9 13 8 6 7 7 6 8 9 5 11 5 6 7 7 7 1 10 6 7 7 5 9 8 3 9 10 6 7 7 6 9 6 8 7 8 5 5 11 5 7 0 7 8 6 3 9 6 8 9 6 2
250 5 4999977 24
250 6 4998509 118 98 98 103 103 98 96 101 29 94 127 134 37 91 42 15 71 32 5
250 7 4999955 44 2
250 8 4993836 2808 294 258 220 484 395 134 63 34 15 16 22 10 14 12 15 133 6 465 159 88 83 47 64 83 73 85 79 6
250 9 5000001
250 10 5000001
251 1 4960229 26981 3248 675 210 146 82 83 98 95 86 89 106 97 75 76 78 94 0 90 69 75 80 83 60 64 81 107 78 78 78 79 81 88 81 35 45 0 42 34 44 42 34 41 34 40 42 35 41 47 62 32 32 30 34 37 0 37 35 35 30 27 22 14 18 28 27 21 24 25 30 29 35 44 38 5 30 33 34 37 34 36 35 38 31 36 41 37 34 32 37 27 36 47 0 48 28 38 39 42 33 48 39 46 37 31 34 38 34 46 37 40 38 0 37 31 37 34 46 40 40 31 40 38 30 33 38 40 41 35 31 0 15 4 4 5 4 7 3 5 8 6 2 6 7 6 4 6 8 4 0 1 10 7 2 6 7 4 6 5 7 5 3 7 7 6 2 5 4 0 8 3 7 6 6 3 5 8 6 5 3 6 7 5 4 8 5 3 0 8 7 4 2 8 7 3 7 6 5 5 5 5 4 6 3 4 8 0 7 3 6 8 3 4 9 7 2 5 6 7 4 5 3 4 0 2 0 4 2 1 5 2 0 3 2 2 4 3 1 1 3 2 2 2 4 0 2 2 3 1 2 3 2 2 2 1 1 2 2 2 1 1 1 0 2 2 1 1 1 3 1 2 2 0 2 1 3 1 2 1 2 1 0 2 1 1 3 1 1 2 1 2 1 1 2 2 1 1 2 1 1 0 3 3 1 0 3 8 16 21 21 23 23 29 25 20 19 4 17 26 14 33 26 25 26 22 22 30 20 26 30 29 31 22 20 28 11 20 23 20 27 33 26 30 23 26 20 27 24 18 27 12 5 17 14 25 14 22 9 15 16 21 11 9 6 14 8 8 9 13 13 7 8 11 11 6 2 7 9 12 9 3 11 11 10 8 12 12 9 7 11 12 6 10 7 5 11 8 11 12 8 8 8 13 10 11 6 12 9 9 7 9 12 2 0 15 15 32 36 29 15 38 30 14 6 7 2 13 5 5 3 6 11 0 1 9 6 7 6 4 12 2 4 0 4 6 9 9 3 7 7 5 6 5 9 7 3 6 11 3 4 6 0 8 6 7 5 8 3 7 6 6 4 4 7 6 6 8 6 7 5 0 4 7 8 6 4 7 7 6 5 8 7 5 11 6 7 2
251 2 4999915 58 21 4 2 1
251 3 4997213 141 59 61 53 54 52 36 254 154 571 151 16 11 12 14 13 8 10 13 6 2 7 5 6 6 4 4 6 6 6 7 4 3 5 6 7 0 6 4 3 5 7 6 6 4 3 7 5 6 6 3 5 6 5 6 0 7 3 4 7 5 6 6 3 5 6 6 6 12 25 25 25 25 25 0 25 25 27 24 25 25 26 24 27 25 24 25 26 25 25 26 25 24 0 26 25 26 25 25 25 26 27 24 38 1
251 4 4999755 72 35 39 37 28 18 10 7
251 5 4999987 14
251 6 4999207 510 76 22 16 11 8 8 26 39 3 5 4 4 3 4 4 2 0 6 2 6 1 5 3 5 3 4 4 7 1 2
